"","GEOID","NAME.x","TotalPopE","TotalPopM","WhitePopE","WhitePopM","Pct_White","Pct_White_moe","sum_under200","pct_under200","U200_moe_sum","U200_moe_prop","PercLEPE","PercLEPM"
"209","48141004105","Census Tract 41.05, El Paso County, Texas",2985,287,56,52,1.87604690117253,1.73267996404001,1935,64.8241206030151,510.390046924898,0.159220699594099,47.4,8.5
"210","48141004201","Census Tract 42.01, El Paso County, Texas",5510,625,89,57,1.61524500907441,1.01812864862508,3724,68.0679948821056,993.135438900455,0.165411544744075,36.8,8.4
"211","48141004312","Census Tract 43.12, El Paso County, Texas",4462,604,606,206,13.5813536530704,4.23492988054609,1700,39.2247346562067,868.817587298968,0.192583353876414,13.5,6.7
"212","48141010319","Census Tract 103.19, El Paso County, Texas",615,147,93,36,15.1219512195122,4.60441074971488,358,58.2113821138211,212.202733252897,0.31574727938342,6.3,6.4
"213","48141010401","Census Tract 104.01, El Paso County, Texas",5769,625,104,63,1.80273877621772,1.07443731788802,3368,58.3810019067429,1010.00396038827,0.16325024601459,43.7,8
"214","48141003702","Census Tract 37.02, El Paso County, Texas",4380,433,166,132,3.78995433789954,2.99031813897899,2910,66.5599268069533,787.339189930236,0.167527973693043,41.9,8.8
"215","48141003903","Census Tract 39.03, El Paso County, Texas",5815,1017,155,126,2.66552020636285,2.11606760213997,4337,74.5829750644884,1476.91942908203,0.217929995271574,51.7,10.3
"216","48141004303","Census Tract 43.03, El Paso County, Texas",6218,464,1381,353,22.2097137343197,5.42976303826885,1528,24.5738179478932,805.453288527646,0.128231223837611,7.6,6.5
"217","48141000108","Census Tract 1.08, El Paso County, Texas",2429,283,486,114,20.0082338410869,4.07342226216455,1565,64.4298065047345,467.002141322714,0.1770009911334,7.5,4.3
"218","48141001104","Census Tract 11.04, El Paso County, Texas",8568,1078,1701,381,19.8529411764706,3.67894677601267,3253,38.4788265909629,1538.61561151575,0.175348749531948,33.6,8.1
"219","48141003601","Census Tract 36.01, El Paso County, Texas",3878,516,68,51,1.75348117586385,1.29424907039448,2013,52.2585669781931,760.372934815542,0.184412253422065,37.6,9.8
"220","48201410100","Census Tract 4101, Harris County, Texas",4499,462,2030,333,45.1211380306735,5.77194370326036,1979,43.9875527895088,805.14036043413,0.173165369360014,2.8,2.8
"221","48201410600","Census Tract 4106, Harris County, Texas",4458,511,2829,439,63.4589502018843,6.63787560200426,686,15.4783393501805,595.669371379795,0.133216510469506,1.2,1.4
"222","48201411600","Census Tract 4116, Harris County, Texas",2426,247,2021,303,83.3058532563891,9.16807800213823,226,9.31574608408904,320.449684037916,0.131748764896276,2.1,2.4
"223","48201421600","Census Tract 4216, Harris County, Texas",7502,860,522,246,6.95814449480139,3.18063071350437,5782,77.8091777688064,1417.17924060438,0.170237569208374,45.3,8.7
"224","48201411800","Census Tract 4118, Harris County, Texas",5277,406,3335,453,63.1987871896911,7.07458200058418,505,9.56983134356642,451.819654286973,0.0853033885081676,4.4,3.2
"225","48201412700","Census Tract 4127, Harris County, Texas",3547,273,2220,244,62.588102621934,4.9108149674036,361,10.3201829616924,304.220314903525,0.0866334482503568,5,2.7
"226","48201412900","Census Tract 4129, Harris County, Texas",4078,522,1858,284,45.5615497793036,3.80620089983132,984,24.3383626020282,659.511940756193,0.160057269977806,6.7,4.3
"227","48201422200","Census Tract 4222, Harris County, Texas",5356,567,300,162,5.60119492158327,2.96595363564073,3666,68.4466019417476,936.077454060293,0.159043408816284,8.3,3.5
"228","48201555100","Census Tract 5551, Harris County, Texas",10747,715,5118,527,47.6225923513539,3.74270422652808,2056,19.1523055426176,1092.73921866107,0.100989740206376,4.4,2.5
"229","48201555200","Census Tract 5552, Harris County, Texas",10902,931,5363,576,49.1928086589617,3.2041989050759,1938,17.7765547605944,1199.18639085006,0.108944338421273,4.3,3.7
"230","48201555600","Census Tract 5556, Harris County, Texas",6362,650,4049,473,63.6435083307136,3.6047967622741,1675,26.3281986796605,949.734173334834,0.146838828996983,5.1,4.3
"231","48201252600","Census Tract 2526, Harris County, Texas",8501,858,2354,467,27.6908598988354,4.72939883394514,4262,50.3068932955618,1257.75554063578,0.139552507715952,18.9,6.4
"232","48201311300","Census Tract 3113, Harris County, Texas",5148,589,124,71,2.40870240870241,1.3513618608221,3246,63.0536130536131,1141.68165440284,0.20971012041394,16.5,7.5
"233","48201310200","Census Tract 3102, Harris County, Texas",1830,142,742,127,40.5464480874317,6.18573665665647,232,12.6775956284153,169.578890195684,0.0921424279676358,1.9,1.7
"234","48201312400","Census Tract 3124, Harris County, Texas",2212,361,120,64,5.4249547920434,2.75452029269584,1597,72.459165154265,560.705805213394,0.22519658363203,0,3.9
"235","48201321100","Census Tract 3211, Harris County, Texas",8514,612,1172,325,13.7655626027719,3.68676633000243,3529,41.6548630783758,1170.48835961747,0.134908501245841,14.8,4.9
"236","48201340400","Census Tract 3404, Harris County, Texas",1409,79,1014,98,71.9659332860185,5.66523029163948,33,2.34208658623137,84.0654506917081,0.0596487484709083,0.7,1.2
"237","48201340600","Census Tract 3406, Harris County, Texas",2505,156,1927,193,76.9261477045908,6.03413388253762,200,7.98403193612774,184.450535374664,0.0734648853001523,1.4,1.3
"238","48201342300","Census Tract 3423, Harris County, Texas",8271,781,2667,398,32.2451940515053,3.7261922964365,2320,28.1450928060172,1281.36177561218,0.153155984330752,6,5
"239","48201342800","Census Tract 3428, Harris County, Texas",8972,528,5620,486,62.6393223361569,3.9690575673562,1385,15.4369148461881,847.086772414727,0.0939764094802782,0,1.4
"240","48201350700","Census Tract 3507, Harris County, Texas",2490,254,1637,281,65.7429718875502,9.07633118348628,269,10.829307568438,296.509696300138,0.11884902536767,0.6,0.9
"241","48201411200","Census Tract 4112, Harris County, Texas",1887,237,1629,243,86.3275039745628,6.94797865257614,293,15.5272919978802,331.264244976725,0.174464169058226,0.7,1.1
"242","48201412200","Census Tract 4122, Harris County, Texas",5914,629,3870,443,65.4379438620223,2.76970718435516,760,13.4038800705467,695.838343295337,0.121875435803416,5.5,4.6
"243","48201412800","Census Tract 4128, Harris County, Texas",5261,304,3395,366,64.5314578977381,5.8731042540639,244,4.63790153963125,336.521916076799,0.0639092244101445,2.3,1.9
"244","48201420100","Census Tract 4201, Harris County, Texas",2934,401,358,135,12.2017723244717,4.2883801397072,1037,35.3442399454669,514.474489163457,0.168564067941571,9.1,5
"245","48201420600","Census Tract 4206, Harris County, Texas",2283,172,1317,207,57.6872536136662,7.95751092337715,376,16.4695575996496,227.046250794855,0.0986737438993844,8.3,4.9
"246","48201421700","Census Tract 4217, Harris County, Texas",4751,335,1755,235,36.9395916649127,4.20498182359134,1620,34.0980846137655,563.80670446528,0.116210053744122,20.9,7.1
"247","48201422100","Census Tract 4221, Harris County, Texas",5400,482,1838,315,34.037037037037,4.97971889860858,1920,35.5555555555556,941.987261060361,0.171530836158464,6.4,3.5
"248","48201422600","Census Tract 4226, Harris County, Texas",7929,834,2190,539,27.620128641695,6.14576447672033,3580,46.6814447776764,1449.35571893169,0.182211574837239,17.8,6.4
"249","48201422800","Census Tract 4228, Harris County, Texas",5015,677,1238,248,24.6859421734796,3.65366046931084,2466,57.1097730430755,1024.82925407114,0.221882324263943,22.8,7.4
"250","48201422900","Census Tract 4229, Harris County, Texas",4335,443,511,145,11.7877739331027,3.12042507870602,2338,53.9331026528258,690.659829438487,0.149484972246648,19.4,7.2
"251","48201423000","Census Tract 4230, Harris County, Texas",6116,548,667,188,10.9058207979071,2.91445054308923,4614,75.4414650098103,923.201494799483,0.134967430620944,43.3,7.3
"252","48201423100","Census Tract 4231, Harris County, Texas",2523,331,121,40,4.79587792310741,1.45521938944319,1870,74.1181133571146,683.915930506082,0.253031844627892,27.2,8.5
"253","48201432600","Census Tract 4326, Harris County, Texas",2065,289,739,214,35.7869249394673,9.07256292812422,945,45.7627118644068,461.168082156604,0.213945403139376,13.5,7.5
"254","48201430500","Census Tract 4305, Harris County, Texas",2696,33,1829,171,67.8412462908012,6.28813626094503,563,20.9293680297398,250.213908486319,0.0929764527245036,7.9,3.8
"255","48201430700","Census Tract 4307, Harris County, Texas",3911,340,2260,317,57.7857325492201,6.36085132030712,1027,26.2592687292253,561.486420138546,0.141739372030105,5.3,3.4
"256","48201431900","Census Tract 4319, Harris County, Texas",4357,495,1932,356,44.3424374569658,6.43290914536308,562,13.2735002361833,549.8399767205,0.128988222941163,7,4.1
"257","48201450400","Census Tract 4504, Harris County, Texas",4596,1047,1485,388,32.3107049608355,4.13413216102876,1868,40.6440382941688,1525.82010735211,0.318815961712599,9.6,6.5
"258","48201450500","Census Tract 4505, Harris County, Texas",2968,314,2097,228,70.6536388140162,1.77183396972697,348,11.7250673854447,353.862967827943,0.118579012517267,3.1,2.5
"259","48201554001","Census Tract 5540.01, Harris County, Texas",3332,359,1713,250,51.4105642256903,5.06093153130763,445,13.3553421368547,414.728827066554,0.123633874388951,3.5,4.6
"260","48201554002","Census Tract 5540.02, Harris County, Texas",4279,245,3560,217,83.1970086468801,1.73964758432111,331,7.79006825135326,288.340076992429,0.0677190759834263,1.1,1.6
"261","48201554101","Census Tract 5541.01, Harris County, Texas",1192,74,909,111,76.258389261745,8.01888748242531,69,5.78859060402685,91.214034007931,0.076437413710972,0.7,1.4
"262","48201554102","Census Tract 5541.02, Harris County, Texas",9691,486,5505,379,56.8052832525023,2.67941330978475,1327,13.6931173253534,700.297793799181,0.0719356726823803,4,2.7
"263","48201554301","Census Tract 5543.01, Harris County, Texas",7536,893,5445,845,72.2531847133758,7.24034772607617,1079,14.317940552017,1195.29661590753,0.15770149692114,0,1.5
"264","48201554302","Census Tract 5543.02, Harris County, Texas",4946,459,2827,432,57.1572988273352,6.93921116909254,732,14.7998382531338,616.883295283638,0.123965141130726,0.7,1
"265","48201554401","Census Tract 5544.01, Harris County, Texas",15270,979,10696,582,70.0458415193189,5.89018073446583,1097,7.20336200669775,1131.21925372582,0.0741361189159024,2.5,1.8
"266","48201554402","Census Tract 5544.02, Harris County, Texas",16708,929,10361,1682,62.0122097198947,9.4581393040727,3791,22.8277232492322,2528.31702917178,0.151699425304696,2.1,1.5
"267","48201554403","Census Tract 5544.03, Harris County, Texas",13195,684,6365,853,48.2379689276241,5.96136802589798,1176,8.91246684350133,841.024969902797,0.06357049538315,2.7,2.3
"268","48201554501","Census Tract 5545.01, Harris County, Texas",6170,325,3947,316,63.9708265802269,3.85694648736978,566,9.17341977309562,434.055296016533,0.0701831755931744,0.8,1.2
"269","48201554502","Census Tract 5545.02, Harris County, Texas",6474,419,5101,465,78.7920914426939,5.05815581331589,279,4.30954587581094,450.04555324989,0.069459864151332,0,1.8
"270","48201554801","Census Tract 5548.01, Harris County, Texas",17427,1657,7564,1094,43.4039134676077,4.73040916016694,4665,26.8149680979479,2323.70544604948,0.131101755259936,3.9,2.7
"271","48201554802","Census Tract 5548.02, Harris County, Texas",20804,928,13464,1082,64.7183233993463,4.32614563185531,2740,13.2239382239382,1498.66407176525,0.0720838204561064,3.8,2.8
"272","48201554901","Census Tract 5549.01, Harris County, Texas",10411,800,4380,623,42.0708865622899,5.03566327681202,3211,30.9344894026975,1523.11260253469,0.144805045584179,2.5,2.4
"273","48201554902","Census Tract 5549.02, Harris County, Texas",8181,459,5174,389,63.2441021879966,3.16519876244141,745,9.12990196078431,587.903053232419,0.0718580358531812,1.8,2.5
"274","48201554903","Census Tract 5549.03, Harris County, Texas",13135,554,7701,496,58.629615531024,2.85385810324648,1361,10.3616292348687,823.25026571511,0.0625235264595474,2.2,1.3
"275","48201555301","Census Tract 5553.01, Harris County, Texas",1147,172,927,151,80.819529206626,5.1411440728038,126,10.9851787271142,191.940094821275,0.166528201335912,2.9,4.3
"276","48201555302","Census Tract 5553.02, Harris County, Texas",18295,1193,11308,795,61.8092374965838,1.62413529757436,1661,9.12537083836941,1335.9333815726,0.0731548477368688,2.5,2
"277","48201555303","Census Tract 5553.03, Harris County, Texas",9612,529,5795,585,60.2892218060757,5.10213096694283,1420,14.7978324301792,788.656452455694,0.0817862303375989,1.1,1
"278","48201555401","Census Tract 5554.01, Harris County, Texas",2544,260,1578,216,62.0283018867924,5.64819383617955,620,25.8333333333333,313.483651886346,0.128016315644831,4.1,3.7
"279","48201555402","Census Tract 5554.02, Harris County, Texas",7793,404,5074,725,65.109713845759,8.66929859835287,2601,34.8239389476503,1006.66975716965,0.13337002745509,2.7,2.9
"280","48201555501","Census Tract 5555.01, Harris County, Texas",5092,556,2852,354,56.0094265514533,3.30596748269587,2072,40.6912804399057,882.517421924349,0.167522494586929,4,3.2
"281","48201555502","Census Tract 5555.02, Harris County, Texas",25623,1424,15747,1399,61.4565039222573,4.25976896170377,2535,9.91706439245755,1860.52546341081,0.07257307238149,2.4,1.9
"282","48201555701","Census Tract 5557.01, Harris County, Texas",8950,432,5700,416,63.6871508379888,3.48632560549087,791,8.83798882681564,593.118875100093,0.0661328199729239,1.6,1.9
"283","48201980100","Census Tract 9801, Harris County, Texas",570,147,58,47,10.1754385964912,7.8168898452401,380,66.6666666666667,225.310896318842,0.355932875353575,0,16
"284","48201555702","Census Tract 5557.02, Harris County, Texas",15762,908,9757,816,61.9020428879584,3.75302052123527,1545,9.80205557670346,1064.74034393367,0.0673146754214825,0.7,0.8
"285","48201556000","Census Tract 5560, Harris County, Texas",7265,691,2607,572,35.8843771507226,7.09511767065573,2162,30.140805799526,1042.02447188154,0.142356197623713,9.8,4.9
"286","48201980000","Census Tract 9800, Harris County, Texas",3,6,3,6,100,0,3,100,15.52417469626,4.77260702109212,0,100
"287","48201450900","Census Tract 4509, Harris County, Texas",3035,303,1817,305,59.8682042833608,8.07879261037033,583,19.2092257001647,420.678024146734,0.137275812719368,6.5,3.8
"288","48201313800","Census Tract 3138, Harris County, Texas",4763,431,68,82,1.42767163552383,1.71675003474555,3196,67.10056686962,803.539046966605,0.157398876459094,1.2,1.2
"289","48201542800","Census Tract 5428, Harris County, Texas",8714,464,5352,834,61.4184071608905,8.99471496269572,1585,18.1891209547854,900.168317593993,0.102846354667017,4,2.8
"290","48201551000","Census Tract 5510, Harris County, Texas",3908,281,334,134,8.54657113613101,3.37334541505264,2288,58.546571136131,574.026131809345,0.140723115119456,29.2,6.6
"291","48201551300","Census Tract 5513, Harris County, Texas",4434,561,913,164,20.5908885881822,2.62549379646344,974,21.9666215606676,755.705630520244,0.168152945934304,8.3,7
"292","48201552400","Census Tract 5524, Harris County, Texas",7709,646,2790,536,36.1914645219873,6.25661609948737,2313,30.0038915553249,1061.32464401803,0.135358131223928,12.3,6.5
"293","48201552700","Census Tract 5527, Harris County, Texas",8620,1061,3889,655,45.1160092807425,5.186661107589,2600,30.7255967856299,1477.47588812813,0.170612220668814,3.2,2.5
"294","48201452700","Census Tract 4527, Harris County, Texas",13124,840,556,303,4.236513258153,2.29276860018931,6802,52.0388646622294,1712.73056841991,0.126703884300461,17.7,4.3
"295","48201453100","Census Tract 4531, Harris County, Texas",4550,493,443,181,9.73626373626374,3.83559121650425,2701,59.3626373626374,792.525709362163,0.161870543138005,18.7,7.1
"296","48201453300","Census Tract 4533, Harris County, Texas",3471,532,213,125,6.13656006914434,3.47627586156789,2681,77.2399884759435,895.258063353802,0.229151022582611,18.6,7.9
"297","48201453800","Census Tract 4538, Harris County, Texas",4312,630,460,187,10.6679035250464,4.04696978366961,2189,50.9899836943862,971.864188042753,0.213866207441312,19.3,7.9
"298","48201454400","Census Tract 4544, Harris County, Texas",924,475,201,80,21.7532467532468,14.142607481255,504,54.5454545454545,705.047516129232,0.709649703994254,8.2,4.7
"299","48201454700","Census Tract 4547, Harris County, Texas",6851,480,4976,475,72.6317325937819,4.70902215772818,998,14.5672164647497,675.098511330013,0.0980101685244452,1.3,1.5
"300","48201510200","Census Tract 5102, Harris County, Texas",6705,610,3526,467,52.5876211782252,5.06176121254298,1003,14.9589858314691,708.851888619901,0.104840283881542,3,2.8
"301","48201511200","Census Tract 5112, Harris County, Texas",5225,396,3210,421,61.4354066985646,6.57587694603749,332,6.35406698564593,425.243459679276,0.0812437077013943,2,2
"302","48201520100","Census Tract 5201, Harris County, Texas",1917,245,1040,175,54.2514345331247,5.9381676707511,499,26.2631578947368,311.759522709411,0.160666757300145,7.2,4.2
"303","48201522100","Census Tract 5221, Harris County, Texas",7672,1078,2449,456,31.9212721584984,3.89995592274322,3776,49.262883235486,1535.63732697535,0.187983029970871,21.8,8.2
"304","48201530100","Census Tract 5301, Harris County, Texas",6550,681,586,213,8.94656488549618,3.11603799594566,4389,67.0076335877863,1174.8374355629,0.165281771916787,31,9.2
"305","48201530200","Census Tract 5302, Harris County, Texas",3679,272,2139,236,58.1407991301984,4.7615243850589,911,24.8771163298744,453.436875430307,0.122363010973684,3.9,2.9
"306","48201530900","Census Tract 5309, Harris County, Texas",4396,428,2116,231,48.1346678798908,2.37694355543329,1206,27.4340309372157,625.811473208985,0.139831110957217,13.5,7.2
"307","48201531400","Census Tract 5314, Harris County, Texas",2150,125,1074,125,49.953488372093,5.03659169948623,392,18.2325581395349,190.910974016687,0.088160805066207,1.3,1.4
"308","48201553100","Census Tract 5531, Harris County, Texas",6118,584,1845,398,30.1569140241909,5.83382126072499,2142,35.1377952755905,956.67235770665,0.153281687935712,13.6,7.4
"309","48201553600","Census Tract 5536, Harris County, Texas",8097,511,4780,488,59.0342102013091,4.73745054976405,1629,20.1983880967142,812.749653952556,0.0999557843988685,1.8,1.8
"310","48201553700","Census Tract 5537, Harris County, Texas",4242,440,2219,332,52.3102310231023,5.64039790348306,1014,23.9038189533239,665.41641097887,0.154891944037623,11,5.7
"311","48201210900","Census Tract 2109, Harris County, Texas",1209,220,30,32,2.48138957816377,2.60801625382983,891,73.697270471464,363.605555513114,0.269194324328698,7.2,6.8
"312","48201211200","Census Tract 2112, Harris County, Texas",2362,482,1,3,0.0423370025402202,0.12671683220121,1327,56.1812023708721,672.228383810145,0.260488514620782,2.1,2.9
"313","48201220300","Census Tract 2203, Harris County, Texas",4334,519,365,175,8.42178126442086,3.90986596018186,2443,56.3682510383018,998.254476573985,0.220217886403917,35.1,9.1
"314","48201220700","Census Tract 2207, Harris County, Texas",6554,664,312,253,4.76045163259078,3.82999116121596,4584,69.9420201403723,1118.08273396918,0.155182817519539,42.5,9
"315","48201221000","Census Tract 2210, Harris County, Texas",4205,406,242,113,5.75505350772889,2.62920131171976,2804,66.6825208085612,723.425186180299,0.159537858810469,36,7.6
"316","48201252400","Census Tract 2524, Harris County, Texas",6947,994,2169,378,31.2221102634231,3.10633075792322,3312,47.6752555059738,1720.94567026388,0.238147744854023,16.7,8.5
"317","48201253200","Census Tract 2532, Harris County, Texas",10564,799,5072,566,48.0121166224915,3.93947370852471,3448,32.7756653992395,1302.83767216027,0.121386062866061,6.5,4.1
"318","48201253400","Census Tract 2534, Harris County, Texas",635,135,297,144,46.7716535433071,20.380850019941,274,51.4071294559099,161.987653850533,0.292103540277109,12.6,8.6
"319","48201254100","Census Tract 2541, Harris County, Texas",5375,538,1328,435,24.706976744186,7.70592734288543,2730,51.8518518518518,854.466500221044,0.153668993649967,17.6,6.8
"320","48201254400","Census Tract 2544, Harris County, Texas",3012,333,386,57,12.8154050464807,1.25453156045079,1906,63.2802124833997,560.314197571327,0.172370485805967,19.5,7.8
"321","48201322000","Census Tract 3220, Harris County, Texas",5442,557,262,144,4.81440646821022,2.59979888768154,4313,79.4437281267268,1051.79323063043,0.175483674774537,32.3,7.7
"322","48201313900","Census Tract 3139, Harris County, Texas",4554,585,1370,482,30.0834431269214,9.85337780209662,1596,35.0461133069829,743.735840201345,0.156987154973724,2.8,2.4
"323","48201541700","Census Tract 5417, Harris County, Texas",10881,1066,3256,719,29.9237202463009,5.92194333061305,3263,30.0018389113645,1526.8503528506,0.137272837211223,5.9,3.1
"324","48201322100","Census Tract 3221, Harris County, Texas",4252,448,427,148,10.0423330197554,3.31599741173011,2290,53.857008466604,725.46054337917,0.160903507737439,11.3,6.4
"325","48201322200","Census Tract 3222, Harris County, Texas",1660,171,162,102,9.75903614457831,6.06178339867224,973,58.6144578313253,316.81540366592,0.181049706694935,22.3,7.1
"326","48201323400","Census Tract 3234, Harris County, Texas",8035,790,1078,272,13.4163036714375,3.11761354666032,4185,52.6084223758642,1402.21859922054,0.168531991043529,31.1,9.1
"327","48201324000","Census Tract 3240, Harris County, Texas",5392,511,2363,321,43.8241839762611,4.26522256504522,1187,22.0140949554896,688.415572165534,0.125957415487717,2.1,2.1
"328","48201330100","Census Tract 3301, Harris County, Texas",9859,828,142,149,1.44030834770261,1.50646082591954,4372,44.4444444444444,1604.54074426298,0.158700794855596,6.9,4.2
"329","48201330800","Census Tract 3308, Harris County, Texas",12649,881,866,260,6.84639101905289,1.99942201125811,2880,22.7685983081667,1234.56024559355,0.0963044673591445,5,3.1
"330","48201331100","Census Tract 3311, Harris County, Texas",4108,658,129,118,3.14021421616358,2.8280631250344,2438,60.7828471702817,1000.88660696405,0.228944515768605,7.6,6.1
"331","48201332600","Census Tract 3326, Harris County, Texas",7107,924,186,167,2.61713803292528,2.32502978923471,4135,58.1820740115379,1628.42254958595,0.216282803986739,17.5,8.7
"332","48201430900","Census Tract 4309, Harris County, Texas",5900,512,3924,411,66.5084745762712,3.90069274625685,889,15.222602739726,630.346729982793,0.107183922617335,4.8,2.8
"333","48201422500","Census Tract 4225, Harris County, Texas",7118,797,1722,259,24.1921888170835,2.42946832165608,3667,51.5172801348693,1263.99683543908,0.167947510833067,12.7,5.4
"334","48201423600","Census Tract 4236, Harris County, Texas",7320,726,1116,651,15.2459016393443,8.76395429384901,3200,43.7158469945355,1414.53525936966,0.188315686142292,4.8,4.5
"335","48201432400","Census Tract 4324, Harris County, Texas",5739,649,1199,404,20.8921414880641,6.63124491517633,2791,48.6321658825579,1064.34345960315,0.177116052169237,15,6
"336","48201433600","Census Tract 4336, Harris County, Texas",6712,825,211,135,3.14362336114422,1.97385876751109,3844,57.2705601907032,1354.93579183665,0.189196434632551,21.2,7.6
"337","48201451200","Census Tract 4512, Harris County, Texas",2731,305,2095,297,76.711827169535,6.6985944912367,58,2.13078618662748,309.202199215982,0.113568495650693,2.7,2.3
"338","48201451500","Census Tract 4515, Harris County, Texas",4723,597,2073,422,43.8915943256405,7.00383603982569,1141,24.1583739148846,760.53336547452,0.158105629665334,8.2,4.4
"339","48201210500","Census Tract 2105, Harris County, Texas",5479,593,118,72,2.15367767840847,1.29327002548853,3108,56.95437053326,940.786904670765,0.160827186193504,18.2,5.2
"340","48201210600","Census Tract 2106, Harris County, Texas",5273,680,791,266,15.0009482268159,4.65889936010257,1376,26.0952019723118,958.005219192464,0.178537429827558,11.4,6.1
"341","48201211700","Census Tract 2117, Harris County, Texas",3990,544,163,142,4.08521303258145,3.51504214456889,2296,57.5438596491228,928.791149828636,0.219159976045656,9.4,5.7
"342","48201222300","Census Tract 2223, Harris County, Texas",4920,643,263,120,5.34552845528455,2.3368312268511,2911,59.3234155288364,1104.58182132425,0.211254904703298,52.6,8.9
"343","48201542000","Census Tract 5420, Harris County, Texas",16250,1120,8191,1703,50.4061538461538,9.8874011297796,3733,23.0417875439788,1767.61364556851,0.107946614687489,1.6,1.9
"344","48201230600","Census Tract 2306, Harris County, Texas",2827,354,18,21,0.636717368234878,0.738545706938663,1613,57.3205401563611,567.014109171897,0.188616869612462,19.3,6.5
"345","48201232800","Census Tract 2328, Harris County, Texas",5691,723,499,206,8.76823053944825,3.44408652116912,2220,39.0089615181866,1046.61072037315,0.177103150633799,6.7,4.5
"346","48201233500","Census Tract 2335, Harris County, Texas",8028,331,752,177,9.36721474838067,2.17069247895149,4227,53.3240822505361,1428.6728106883,0.178805797704758,26.6,7.5
"347","48201412400","Census Tract 4124, Harris County, Texas",4737,245,3722,340,78.5729364576736,5.91627699627787,179,3.77876293012455,273.071419229476,0.0576133496207023,0,2.4
"348","48201413000","Census Tract 4130, Harris County, Texas",3921,433,2501,409,63.7847487885743,7.69354928103722,196,4.99872481509819,447.128616843073,0.113900645145632,3.4,1.9
"349","48201420700","Census Tract 4207, Harris County, Texas",2998,158,2323,165,77.4849899933289,3.68979629213923,278,9.27284856571047,204.426025740364,0.0680121186293375,4.9,4.5
"350","48201421800","Census Tract 4218, Harris County, Texas",4999,653,1729,358,34.5869173834767,5.55645525491757,1790,36.0814351945172,880.344818806813,0.171199846764535,3.7,5
"351","48201421900","Census Tract 4219, Harris County, Texas",2531,274,2107,276,83.2477281706835,6.13958455782308,250,9.87751876728566,312.972842272297,0.123192590312106,0.7,1.2
"352","48201430200","Census Tract 4302, Harris County, Texas",1558,170,1106,151,70.9884467265725,5.82537238179753,307,19.7047496790757,212.252208469076,0.134526426867523,4.2,3
"353","48141000404","Census Tract 4.04, El Paso County, Texas",3668,507,262,125,7.14285714285714,3.2616997563798,3093,84.3238822246456,862.676068985341,0.204277419837974,28.4,8.3
"354","48141000600","Census Tract 6, El Paso County, Texas",4781,480,204,83,4.26688977201422,1.68235436256401,2943,61.5561597992052,832.469819272747,0.162783874878312,23.7,6.5
"355","48141000900","Census Tract 9, El Paso County, Texas",9421,1148,1540,481,16.3464600360896,4.70102335123319,4922,52.8678839957035,1726.19407947079,0.173595925867823,20.6,7
"356","48141001201","Census Tract 12.01, El Paso County, Texas",4888,498,166,75,3.39607201309329,1.49484966838578,2663,54.76043594489,815.322022270955,0.158200447578251,41.7,7.3
"357","48141001202","Census Tract 12.02, El Paso County, Texas",5160,364,834,201,16.1627906976744,3.72475024473968,2024,39.4541910331384,693.592820032042,0.132273272089256,23.8,6.7
"358","48141002202","Census Tract 22.02, El Paso County, Texas",4011,473,280,127,6.98080279232112,3.05740489742441,2742,68.3620044876589,724.234768566105,0.161566360026286,40.6,7
"359","48141002400","Census Tract 24, El Paso County, Texas",3012,401,389,160,12.9150066401062,5.02611318298465,1612,53.6617842876165,633.203758674883,0.198242030839278,22.3,7.4
"360","48141002800","Census Tract 28, El Paso County, Texas",4257,594,43,44,1.01010101010101,1.02393679669736,3773,88.6304909560724,994.831644048379,0.198287914535393,53.8,9.3
"361","48141003804","Census Tract 38.04, El Paso County, Texas",3983,336,113,74,2.83705749435099,1.84241659865303,2785,69.9221692191815,749.09678947383,0.178584373116002,25.9,8.5
"362","48141003901","Census Tract 39.01, El Paso County, Texas",3977,364,87,91,2.1875785768167,2.27938008939026,2704,67.9909479507166,735.685394717062,0.17420371374505,35.3,7.3
"363","48141010203","Census Tract 102.03, El Paso County, Texas",4742,243,589,148,12.4209194432729,3.05545341910872,2320,66.1722760981175,636.797456025069,0.169845449696522,41.6,8.9
"364","48141010303","Census Tract 103.03, El Paso County, Texas",3856,499,533,160,13.8226141078838,3.74401496576158,1105,33.0047789725209,594.318096645222,0.171754050736616,11.9,5.3
"365","48141010311","Census Tract 103.11, El Paso County, Texas",7404,524,1040,290,14.0464613722312,3.78854762262227,3053,41.2344678552134,1142.78913190492,0.15156362243295,16.1,6.4
"366","48141010404","Census Tract 104.04, El Paso County, Texas",4550,516,128,71,2.81318681318681,1.52747797735864,2988,65.9020732245258,803.426412311669,0.16040922742028,42.8,7.1
"367","48141010502","Census Tract 105.02, El Paso County, Texas",1687,269,76,29,4.5050385299348,1.56173973046805,1243,73.6810906935388,454.367692513453,0.24235879310829,47.8,10.7
"368","48141010102","Census Tract 101.02, El Paso County, Texas",5466,628,2329,456,42.6088547383827,6.75513564757552,1729,60.0347222222222,838.193295129471,0.269339856080554,4.1,4.4
"369","48141000111","Census Tract 1.11, El Paso County, Texas",2820,330,1048,210,37.1631205673759,6.04501746680305,1019,36.7339581831291,474.724130416814,0.165529731558374,8.5,5.9
"370","48201323200","Census Tract 3232, Harris County, Texas",5814,484,1356,302,23.3230134158927,4.81784514632645,1880,32.4137931034483,802.053614168031,0.135602762310186,9.2,4.5
